GEOID,walk_raw,walk_score
17031400500,12.732473642577856,62.85253735972913
17031400800,12.077336310215484,59.34287307984315
17031410100,14.271360850763294,71.09657597353612
17031410200,10.33333333,49.99999997321428
17031410500,14.963915534724235,74.80669035123577
17031410600,15.078452467872,75.4202810644178
17031410700,16.666662826762664,83.92855084266988
17031410800,16.117688121878718,80.98761492417391
17031410900,14.909128510723567,74.51318843699889
17031411000,16.521943010916953,83.15326611506345
17031411100,15.780113610542431,79.17918004233816
17031411200,15.367118111966631,76.96670415750575
17031420100,14.0,69.64285713042091
17031420200,14.33333333,71.42857139795919
17031420300,13.66666667,67.85714286288265
17031420400,15.16666667,75.89285714716199
17031420500,12.667961356011899,62.50693582461607
17031420600,12.333430870570215,60.71480822435564
17031420700,12.18683723514351,59.92948517756711
17031420800,13.618495102933004,67.59908089649839
17031421200,14.133215265604909,70.3565103388912
17031430101,10.185849131973951,49.20990605535868
17031430102,13.132979337309228,64.9981035811212
17031430200,12.977692011263342,64.16620719173821
17031430300,13.79566522616636,68.5482065565076
17031430400,13.185611865675012,65.28006355445898
17031430500,14.790193308879726,73.87603557009209
17031430600,14.723561851550837,73.51908133446535
17031430700,12.125929163046823,59.60319193425027
17031430800,12.919355193801598,63.8536885268204
17031430900,13.999897986830513,69.64231063129876
17031431200,14.000188444338985,69.6438666536653
17031431301,12.90311392358685,63.76668172211407
17031431302,13.90494619475569,69.13364031670304
17031431400,13.495901471559572,66.94232929997229
17031440101,11.718254302718359,57.41921946859492
17031440102,12.637457267628333,62.34352106544758
17031440201,12.713432757117069,62.75053261620741
17031440202,14.581751690113297,72.75938404118563
17031440300,12.807660808323863,63.25532574758223
17031440600,12.71330616344646,62.74985443582926
